id,item,open,high,low,close,up_or_down,version_date,mapping,date_number,year_number,month_number,day_number,refresh_date
25474,Au9999,314.45,318.1,313.45,316.55,2.8,2019-07-18,1.0,718,2019,7,18,2023-01-24 16:54:24
25485,Au9999,317.96,321.98,316.0,320.45,3.9,2019-07-19,1.0,719,2019,7,19,2023-01-24 16:54:24
25496,Au9999,329.99,329.99,317.5,318.45,-2.0,2019-07-22,-1.0,722,2019,7,22,2023-01-24 16:54:24
25508,Au9999,320.0,320.0,315.8,316.45,-2.0,2019-07-23,-1.0,723,2019,7,23,2023-01-24 16:54:24
25519,Au9999,316.66,319.0,316.66,317.55,1.1,2019-07-24,1.0,724,2019,7,24,2023-01-24 16:54:24
25529,Au9999,319.0,319.97,316.03,317.67,0.12,2019-07-25,1.0,725,2019,7,25,2023-01-24 16:54:24
25541,Au9999,319.97,319.97,315.2,316.84,-0.83,2019-07-26,-1.0,726,2019,7,26,2023-01-24 16:54:24
25552,Au9999,318.8,318.8,315.5,317.13,0.29,2019-07-29,1.0,729,2019,7,29,2023-01-24 16:54:24
25563,Au9999,320.0,320.0,316.9,318.47,1.34,2019-07-30,1.0,730,2019,7,30,2023-01-24 16:54:24
25574,Au9999,367.0,370.5,365.0,365.15,-0.75,2021-10-11,-1.0,1011,2021,10,11,2023-01-24 16:54:24
25587,Au9999,367.0,367.79,276.99,367.37,2.22,2021-10-12,1.0,1012,2021,10,12,2023-01-24 16:54:24
25601,Au9999,367.1,368.2,366.6,367.16,-0.21,2021-10-13,-1.0,1013,2021,10,13,2023-01-24 16:54:24
25615,Au9999,369.5,372.49,366.4,371.99,4.83,2021-10-14,1.0,1014,2021,10,14,2023-01-24 16:54:24
25628,Au9999,372.8,373.2,371.0,371.09,-0.9,2021-10-15,-1.0,1015,2021,10,15,2023-01-24 16:54:24
25641,Au9999,367.09,370.49,366.01,366.36,-4.73,2021-10-18,-1.0,1018,2021,10,18,2023-01-24 16:54:24
25654,Au9999,367.74,367.97,366.03,367.87,1.51,2021-10-19,1.0,1019,2021,10,19,2023-01-24 16:54:24
25665,Au9999,367.8,368.1,364.5,366.64,-1.23,2021-10-20,-1.0,1020,2021,10,20,2023-01-24 16:54:24
25678,Au9999,367.54,369.0,366.2,368.2,1.56,2021-10-21,1.0,1021,2021,10,21,2023-01-24 16:54:24
25691,Au9999,368.0,370.0,367.3,369.89,1.69,2021-10-22,1.0,1022,2021,10,22,2023-01-24 16:54:24
25704,Au9999,310.88,321.8,309.51,318.0,8.23,2019-07-03,1.0,703,2019,7,3,2023-01-24 16:54:24
25715,Au9999,318.0,318.0,314.52,315.01,-2.99,2019-07-04,-1.0,704,2019,7,4,2023-01-24 16:54:24
25727,Au9999,315.95,317.0,315.0,315.71,0.7,2019-07-05,1.0,705,2019,7,5,2023-01-24 16:54:24
25738,Au9999,316.25,316.25,310.52,314.07,-1.64,2019-07-08,-1.0,708,2019,7,8,2023-01-24 16:54:24
25750,Au9999,314.88,314.88,311.12,311.49,-2.58,2019-07-09,-1.0,709,2019,7,9,2023-01-24 16:54:24
25761,Au9999,311.45,312.39,310.85,311.14,-0.35,2019-07-10,-1.0,710,2019,7,10,2023-01-24 16:54:24
25772,Au9999,312.49,318.0,306.99,316.5,5.36,2019-07-11,1.0,711,2019,7,11,2023-01-24 16:54:24
25783,Au9999,316.99,317.89,313.5,314.6,-1.9,2019-07-12,-1.0,712,2019,7,12,2023-01-24 16:54:24
25793,Au9999,314.99,315.8,313.51,315.0,0.4,2019-07-15,1.0,715,2019,7,15,2023-01-24 16:54:24
25804,Au9999,315.0,315.6,312.0,315.38,0.38,2019-07-16,1.0,716,2019,7,16,2023-01-24 16:54:24
25815,Au9999,304.95,305.0,300.0,302.21,-1.39,2019-06-19,-1.0,619,2019,6,19,2023-01-24 16:54:24
25827,Au9999,305.3,310.0,301.01,308.58,6.37,2019-06-20,1.0,620,2019,6,20,2023-01-24 16:54:24
25838,Au9999,310.0,313.9,307.8,311.0,2.42,2019-06-21,1.0,621,2019,6,21,2023-01-24 16:54:24
25849,Au9999,312.0,314.66,310.7,313.26,2.26,2019-06-24,1.0,624,2019,6,24,2023-01-24 16:54:24
25861,Au9999,315.99,322.0,313.8,319.91,6.65,2019-06-25,1.0,625,2019,6,25,2023-01-24 16:54:24
25873,Au9999,321.0,321.0,310.02,314.44,-5.47,2019-06-26,-1.0,626,2019,6,26,2023-01-24 16:54:24
25885,Au9999,315.0,316.0,312.0,313.89,-0.55,2019-06-27,-1.0,627,2019,6,27,2023-01-24 16:54:24
25896,Au9999,312.1,317.85,312.1,314.43,0.54,2019-06-28,1.0,628,2019,6,28,2023-01-24 16:54:24
25907,Au9999,313.66,316.65,306.2,307.6,-6.83,2019-07-01,-1.0,701,2019,7,1,2023-01-24 16:54:24
25918,Au9999,306.8,310.09,306.8,309.77,2.17,2019-07-02,1.0,702,2019,7,2,2023-01-24 16:54:24
25929,Au9999,295.49,297.66,294.3,297.59,3.08,2019-06-04,1.0,604,2019,6,4,2023-01-24 16:54:24
25941,Au9999,297.59,299.08,295.9,298.97,1.38,2019-06-05,1.0,605,2019,6,5,2023-01-24 16:54:24
25952,Au9999,300.0,301.0,297.6,299.32,0.35,2019-06-06,1.0,606,2019,6,6,2023-01-24 16:54:24
25963,Au9999,299.32,299.9,298.2,298.77,-0.55,2019-06-10,-1.0,610,2019,6,10,2023-01-24 16:54:24
25975,Au9999,299.5,299.5,297.0,297.0,-1.77,2019-06-11,-1.0,611,2019,6,11,2023-01-24 16:54:24
25986,Au9999,298.0,300.51,296.08,299.61,2.61,2019-06-12,1.0,612,2019,6,12,2023-01-24 16:54:24
25998,Au9999,299.61,300.5,299.01,300.41,0.8,2019-06-13,1.0,613,2019,6,13,2023-01-24 16:54:24
26009,Au9999,301.45,305.37,299.6,305.04,4.63,2019-06-14,1.0,614,2019,6,14,2023-01-24 16:54:24
26020,Au9999,306.0,306.01,301.2,301.35,-3.69,2019-06-17,-1.0,617,2019,6,17,2023-01-24 16:54:24
26032,Au9999,301.5,304.0,301.5,303.6,2.25,2019-06-18,1.0,618,2019,6,18,2023-01-24 16:54:24
26043,Au9999,287.89,287.89,286.06,286.6,-0.59,2019-05-21,-1.0,521,2019,5,21,2023-01-24 16:54:24
26055,Au9999,287.0,287.0,285.3,286.37,-0.23,2019-05-22,-1.0,522,2019,5,22,2023-01-24 16:54:24
26066,Au9999,286.37,287.04,285.91,286.61,0.24,2019-05-23,1.0,523,2019,5,23,2023-01-24 16:54:24
26077,Au9999,288.48,288.83,287.0,288.54,1.93,2019-05-24,1.0,524,2019,5,24,2023-01-24 16:54:24
26088,Au9999,288.75,288.75,287.55,288.37,-0.17,2019-05-27,-1.0,527,2019,5,27,2023-01-24 16:54:24
26100,Au9999,288.88,288.88,287.8,288.5,0.13,2019-05-28,1.0,528,2019,5,28,2023-01-24 16:54:24
26112,Au9999,287.51,288.7,287.0,288.69,0.19,2019-05-29,1.0,529,2019,5,29,2023-01-24 16:54:24
26122,Au9999,287.95,288.99,287.0,287.1,-1.59,2019-05-30,-1.0,530,2019,5,30,2023-01-24 16:54:24
26133,Au9999,288.37,290.87,287.5,290.8,3.7,2019-05-31,1.0,531,2019,5,31,2023-01-24 16:54:24
26144,Au9999,291.0,294.57,290.89,294.51,3.71,2019-06-03,1.0,603,2019,6,3,2023-01-24 16:54:24
26155,Au9999,282.07,282.3,281.0,281.75,-0.31,2019-05-07,-1.0,507,2019,5,7,2023-01-24 16:54:24
26166,Au9999,280.71,283.09,280.71,282.65,0.9,2019-05-08,1.0,508,2019,5,8,2023-01-24 16:54:24
26176,Au9999,283.0,283.97,281.1,283.5,0.85,2019-05-09,1.0,509,2019,5,9,2023-01-24 16:54:24
26187,Au9999,282.8,284.15,282.8,283.32,-0.18,2019-05-10,-1.0,510,2019,5,10,2023-01-24 16:54:24
26198,Au9999,282.09,285.35,282.09,285.05,1.73,2019-05-13,1.0,513,2019,5,13,2023-01-24 16:54:24
26210,Au9999,286.12,289.48,285.0,288.7,3.65,2019-05-14,1.0,514,2019,5,14,2023-01-24 16:54:24
26222,Au9999,289.5,289.5,287.5,287.59,-1.11,2019-05-15,-1.0,515,2019,5,15,2023-01-24 16:54:24
26234,Au9999,289.45,289.45,288.1,288.71,1.12,2019-05-16,1.0,516,2019,5,16,2023-01-24 16:54:24
26245,Au9999,289.35,289.35,286.85,288.0,-0.71,2019-05-17,-1.0,517,2019,5,17,2023-01-24 16:54:24
26256,Au9999,289.0,289.0,286.23,287.19,-0.81,2019-05-20,-1.0,520,2019,5,20,2023-01-24 16:54:24
26268,Au9999,280.68,280.68,277.5,278.7,-1.0,2019-04-18,-1.0,418,2019,4,18,2023-01-24 16:54:24
26279,Au9999,280.2,280.2,278.07,279.61,0.91,2019-04-19,1.0,419,2019,4,19,2023-01-24 16:54:24
26290,Au9999,280.0,282.0,279.2,280.12,0.51,2019-04-22,1.0,422,2019,4,22,2023-01-24 16:54:24
26301,Au9999,280.95,280.95,278.2,279.16,-0.96,2019-04-23,-1.0,423,2019,4,23,2023-01-24 16:54:24
26312,Au9999,279.5,279.5,277.75,278.5,-0.66,2019-04-24,-1.0,424,2019,4,24,2023-01-24 16:54:24
26324,Au9999,280.0,280.25,278.11,280.1,1.6,2019-04-25,1.0,425,2019,4,25,2023-01-24 16:54:24
26335,Au9999,280.88,281.0,279.02,281.0,0.9,2019-04-26,1.0,426,2019,4,26,2023-01-24 16:54:24
26345,Au9999,281.98,281.98,279.99,280.49,-0.51,2019-04-29,-1.0,429,2019,4,29,2023-01-24 16:54:24
26356,Au9999,280.5,280.98,279.5,280.88,0.39,2019-04-30,1.0,430,2019,4,30,2023-01-24 16:54:24
26368,Au9999,283.0,283.0,281.8,282.06,1.18,2019-05-06,1.0,506,2019,5,6,2023-01-24 16:54:24
26378,Au9999,283.0,283.0,281.12,282.05,0.54,2019-04-03,1.0,403,2019,4,3,2023-01-24 16:54:24
26389,Au9999,283.0,283.0,281.71,282.71,0.66,2019-04-04,1.0,404,2019,4,4,2023-01-24 16:54:24
26401,Au9999,282.2,283.89,282.2,283.62,0.91,2019-04-08,1.0,408,2019,4,8,2023-01-24 16:54:24
26412,Au9999,283.62,284.78,283.62,283.8,0.18,2019-04-09,1.0,409,2019,4,9,2023-01-24 16:54:24
26423,Au9999,284.7,285.2,284.3,285.1,1.3,2019-04-10,1.0,410,2019,4,10,2023-01-24 16:54:24
26433,Au9999,285.45,285.8,284.35,285.15,0.05,2019-04-11,1.0,411,2019,4,11,2023-01-24 16:54:24
26444,Au9999,286.0,286.0,282.68,282.8,-2.35,2019-04-12,-1.0,412,2019,4,12,2023-01-24 16:54:24
26455,Au9999,283.45,283.45,281.2,281.45,-1.35,2019-04-15,-1.0,415,2019,4,15,2023-01-24 16:54:24
26466,Au9999,281.95,282.2,280.61,281.38,-0.07,2019-04-16,-1.0,416,2019,4,16,2023-01-24 16:54:24
26477,Au9999,281.49,281.49,279.2,279.7,-1.68,2019-04-17,-1.0,417,2019,4,17,2023-01-24 16:54:24
26488,Au9999,285.8,285.8,284.2,284.59,-0.61,2019-03-20,-1.0,320,2019,3,20,2023-01-24 16:54:24
26498,Au9999,285.48,286.6,283.7,286.5,1.91,2019-03-21,1.0,321,2019,3,21,2023-01-24 16:54:24
26509,Au9999,286.95,286.95,285.01,286.5,0.0,2019-03-22,0.0,322,2019,3,22,2023-01-24 16:54:24
26519,Au9999,286.88,287.3,286.0,287.21,0.71,2019-03-25,1.0,325,2019,3,25,2023-01-24 16:54:24
26529,Au9999,287.5,288.18,286.26,287.65,0.44,2019-03-26,1.0,326,2019,3,26,2023-01-24 16:54:24
26540,Au9999,287.65,287.8,286.67,287.1,-0.55,2019-03-27,-1.0,327,2019,3,27,2023-01-24 16:54:24
26551,Au9999,289.0,289.0,286.3,286.49,-0.61,2019-03-28,-1.0,328,2019,3,28,2023-01-24 16:54:24
26561,Au9999,285.61,286.5,281.0,281.0,-5.49,2019-03-29,-1.0,329,2019,3,29,2023-01-24 16:54:24
26573,Au9999,284.2,284.2,281.4,282.0,1.0,2019-04-01,1.0,401,2019,4,1,2023-01-24 16:54:24
26586,Au9999,283.0,283.0,281.35,281.51,-0.49,2019-04-02,-1.0,402,2019,4,2,2023-01-24 16:54:24
26597,Au9999,280.97,281.5,278.5,281.25,1.75,2019-03-06,1.0,306,2019,3,6,2023-01-24 16:54:24
26608,Au9999,281.25,284.49,279.7,280.0,-1.25,2019-03-07,-1.0,307,2019,3,7,2023-01-24 16:54:24
26619,Au9999,281.31,282.55,279.51,282.54,2.54,2019-03-08,1.0,308,2019,3,8,2023-01-24 16:54:24
26630,Au9999,283.5,284.29,282.2,283.5,0.96,2019-03-11,1.0,311,2019,3,11,2023-01-24 16:54:24
26642,Au9999,284.0,284.0,282.5,282.8,-0.7,2019-03-12,-1.0,312,2019,3,12,2023-01-24 16:54:24
26653,Au9999,283.98,284.88,283.0,284.86,2.06,2019-03-13,1.0,313,2019,3,13,2023-01-24 16:54:24
26665,Au9999,285.99,285.99,284.14,284.14,-0.72,2019-03-14,-1.0,314,2019,3,14,2023-01-24 16:54:24
26675,Au9999,284.14,284.4,282.6,284.29,0.15,2019-03-15,1.0,315,2019,3,15,2023-01-24 16:54:24
26686,Au9999,285.0,285.0,283.25,284.28,-0.01,2019-03-18,-1.0,318,2019,3,18,2023-01-24 16:54:24
26696,Au9999,284.85,285.3,283.03,285.2,0.92,2019-03-19,1.0,319,2019,3,19,2023-01-24 16:54:24
26707,Au9999,292.2,293.18,291.0,292.33,1.66,2019-02-20,1.0,220,2019,2,20,2023-01-24 16:54:24
26719,Au9999,293.8,293.8,290.56,290.71,-1.62,2019-02-21,-1.0,221,2019,2,21,2023-01-24 16:54:24
26731,Au9999,291.49,291.49,288.5,288.91,-1.8,2019-02-22,-1.0,222,2019,2,22,2023-01-24 16:54:24
26742,Au9999,288.91,289.8,287.62,288.33,-0.58,2019-02-25,-1.0,225,2019,2,25,2023-01-24 16:54:24
26753,Au9999,289.2,289.2,287.2,288.0,-0.33,2019-02-26,-1.0,226,2019,2,26,2023-01-24 16:54:24
26765,Au9999,288.97,288.97,280.6,287.89,-0.11,2019-02-27,-1.0,227,2019,2,27,2023-01-24 16:54:24
26776,Au9999,287.08,287.98,285.1,286.02,-1.87,2019-02-28,-1.0,228,2019,2,28,2023-01-24 16:54:24
26786,Au9999,288.2,288.2,284.4,284.49,-1.53,2019-03-01,-1.0,301,2019,3,1,2023-01-24 16:54:24
26797,Au9999,285.76,285.76,280.7,280.71,-3.78,2019-03-04,-1.0,304,2019,3,4,2023-01-24 16:54:24
26809,Au9999,280.73,280.73,278.0,279.5,-1.21,2019-03-05,-1.0,305,2019,3,5,2023-01-24 16:54:24
26821,Au9999,374.8,375.3,370.0,371.09,-3.01,2021-09-16,-1.0,916,2021,9,16,2023-01-24 16:54:24
26835,Au9999,370.0,370.0,364.2,367.73,-3.36,2021-09-17,-1.0,917,2021,9,17,2023-01-24 16:54:24
26848,Au9999,372.0,372.75,371.0,372.23,4.5,2021-09-22,1.0,922,2021,9,22,2023-01-24 16:54:24
26861,Au9999,372.0,372.0,368.05,368.54,-3.69,2021-09-23,-1.0,923,2021,9,23,2023-01-24 16:54:24
26875,Au9999,370.0,370.0,365.11,366.69,-1.85,2021-09-24,-1.0,924,2021,9,24,2023-01-24 16:54:24
26888,Au9999,366.5,368.11,364.3,367.74,1.05,2021-09-27,1.0,927,2021,9,27,2023-01-24 16:54:24
26902,Au9999,367.9,367.97,363.6,364.62,-3.12,2021-09-28,-1.0,928,2021,9,28,2023-01-24 16:54:24
26916,Au9999,364.2,364.39,362.0,363.64,-0.98,2021-09-29,-1.0,929,2021,9,29,2023-01-24 16:54:24
26930,Au9999,364.3,364.47,361.0,362.14,-1.5,2021-09-30,-1.0,930,2021,9,30,2023-01-24 16:54:24
26943,Au9999,367.19,367.43,365.9,365.9,3.76,2021-10-08,1.0,1008,2021,10,8,2023-01-24 16:54:24
26957,Au9999,286.7,293.49,286.1,286.72,0.8,2019-01-30,1.0,130,2019,1,30,2023-01-24 16:54:24
26969,Au9999,286.55,286.8,285.61,286.7,-0.02,2019-01-31,-1.0,131,2019,1,31,2023-01-24 16:54:24
26981,Au9999,287.15,287.85,286.68,287.42,0.72,2019-02-01,1.0,201,2019,2,1,2023-01-24 16:54:24
26992,Au9999,286.51,287.8,286.51,287.43,0.01,2019-02-11,1.0,211,2019,2,11,2023-01-24 16:54:24
27003,Au9999,287.75,291.8,281.4,287.8,0.37,2019-02-12,1.0,212,2019,2,12,2023-01-24 16:54:24
27014,Au9999,288.49,288.49,287.07,287.07,-0.73,2019-02-13,-1.0,213,2019,2,13,2023-01-24 16:54:24
27024,Au9999,287.42,288.16,286.01,286.5,-0.57,2019-02-14,-1.0,214,2019,2,14,2023-01-24 16:54:24
27035,Au9999,286.7,288.57,286.06,288.41,1.91,2019-02-15,1.0,215,2019,2,15,2023-01-24 16:54:24
27046,Au9999,289.0,290.08,288.2,289.98,1.57,2019-02-18,1.0,218,2019,2,18,2023-01-24 16:54:24
27057,Au9999,290.8,291.0,289.1,290.67,0.69,2019-02-19,1.0,219,2019,2,19,2023-01-24 16:54:24
27068,Au9999,284.0,284.0,282.02,282.97,0.65,2019-01-16,1.0,116,2019,1,16,2023-01-24 16:54:24
27080,Au9999,283.3,283.4,282.2,283.1,0.13,2019-01-17,1.0,117,2019,1,17,2023-01-24 16:54:24
27092,Au9999,284.0,284.0,283.1,283.28,0.18,2019-01-18,1.0,118,2019,1,18,2023-01-24 16:54:24
27104,Au9999,284.0,284.0,281.87,282.18,-1.1,2019-01-21,-1.0,121,2019,1,21,2023-01-24 16:54:24
27115,Au9999,282.6,282.89,279.35,282.82,0.64,2019-01-22,1.0,122,2019,1,22,2023-01-24 16:54:24
27127,Au9999,284.0,284.0,282.13,282.34,-0.48,2019-01-23,-1.0,123,2019,1,23,2023-01-24 16:54:24
27139,Au9999,283.49,283.49,282.1,282.6,0.26,2019-01-24,1.0,124,2019,1,24,2023-01-24 16:54:24
27150,Au9999,282.6,282.6,281.7,282.39,-0.21,2019-01-25,-1.0,125,2019,1,25,2023-01-24 16:54:24
27161,Au9999,282.75,284.8,281.53,284.45,2.06,2019-01-28,1.0,128,2019,1,28,2023-01-24 16:54:24
27172,Au9999,284.98,286.1,283.55,285.92,1.47,2019-01-29,1.0,129,2019,1,29,2023-01-24 16:54:24
27184,Au9999,283.98,285.88,283.98,285.8,1.2,2019-01-02,1.0,102,2019,1,2,2023-01-24 16:54:24
27196,Au9999,285.89,287.98,285.3,287.31,1.51,2019-01-03,1.0,103,2019,1,3,2023-01-24 16:54:24
27208,Au9999,287.31,289.3,285.72,287.49,0.18,2019-01-04,1.0,104,2019,1,4,2023-01-24 16:54:24
27219,Au9999,287.49,288.0,284.8,286.18,-1.31,2019-01-07,-1.0,107,2019,1,7,2023-01-24 16:54:24
27231,Au9999,287.37,287.37,284.6,284.75,-1.43,2019-01-08,-1.0,108,2019,1,8,2023-01-24 16:54:24
27243,Au9999,286.0,286.0,283.65,283.88,-0.87,2019-01-09,-1.0,109,2019,1,9,2023-01-24 16:54:24
27254,Au9999,285.0,285.3,282.51,283.84,-0.04,2019-01-10,-1.0,110,2019,1,10,2023-01-24 16:54:24
27266,Au9999,284.99,284.99,282.61,283.2,-0.64,2019-01-11,-1.0,111,2019,1,11,2023-01-24 16:54:24
27278,Au9999,283.49,283.5,282.03,283.5,0.3,2019-01-14,1.0,114,2019,1,14,2023-01-24 16:54:24
27290,Au9999,283.95,284.25,282.2,282.32,-1.18,2019-01-15,-1.0,115,2019,1,15,2023-01-24 16:54:24
27302,Au9999,277.5,277.5,276.3,276.8,-0.68,2018-12-17,-1.0,1217,2018,12,17,2023-01-24 16:54:24
27313,Au9999,278.0,278.6,276.99,278.59,1.79,2018-12-18,1.0,1218,2018,12,18,2023-01-24 16:54:24
27325,Au9999,278.81,278.94,278.4,278.89,0.3,2018-12-19,1.0,1219,2018,12,19,2023-01-24 16:54:24
27337,Au9999,279.0,279.8,278.0,278.99,0.1,2018-12-20,1.0,1220,2018,12,20,2023-01-24 16:54:24
27349,Au9999,280.8,281.2,279.01,280.96,1.97,2018-12-21,1.0,1221,2018,12,21,2023-01-24 16:54:24
27361,Au9999,281.28,282.4,280.5,281.76,0.8,2018-12-24,1.0,1224,2018,12,24,2023-01-24 16:54:24
27373,Au9999,282.25,284.0,281.3,283.4,1.64,2018-12-25,1.0,1225,2018,12,25,2023-01-24 16:54:24
27384,Au9999,284.0,284.49,283.1,284.21,0.81,2018-12-26,1.0,1226,2018,12,26,2023-01-24 16:54:24
27395,Au9999,284.21,284.21,282.8,282.87,-1.34,2018-12-27,-1.0,1227,2018,12,27,2023-01-24 16:54:24
27406,Au9999,283.99,284.9,283.0,284.6,1.73,2018-12-28,1.0,1228,2018,12,28,2023-01-24 16:54:24
27418,Au9999,274.95,274.95,273.65,274.27,-0.38,2018-12-03,-1.0,1203,2018,12,3,2023-01-24 16:54:24
27430,Au9999,275.6,275.6,273.9,274.06,-0.21,2018-12-04,-1.0,1204,2018,12,4,2023-01-24 16:54:24
27441,Au9999,274.39,274.7,274.03,274.28,0.22,2018-12-05,1.0,1205,2018,12,5,2023-01-24 16:54:24
27453,Au9999,274.69,275.87,274.18,275.3,1.02,2018-12-06,1.0,1206,2018,12,6,2023-01-24 16:54:24
27464,Au9999,276.29,276.42,275.01,275.8,0.5,2018-12-07,1.0,1207,2018,12,7,2023-01-24 16:54:24
27475,Au9999,276.67,279.0,276.0,278.83,3.03,2018-12-10,1.0,1210,2018,12,10,2023-01-24 16:54:24
27486,Au9999,278.83,278.83,277.85,278.09,-0.74,2018-12-11,-1.0,1211,2018,12,11,2023-01-24 16:54:24
27497,Au9999,278.09,278.69,277.0,277.45,-0.64,2018-12-12,-1.0,1212,2018,12,12,2023-01-24 16:54:24
27508,Au9999,277.85,278.5,276.8,278.26,0.81,2018-12-13,1.0,1213,2018,12,13,2023-01-24 16:54:24
27520,Au9999,277.5,277.5,276.61,277.48,-0.78,2018-12-14,-1.0,1214,2018,12,14,2023-01-24 16:54:24
27532,Au9999,273.47,274.1,272.12,273.71,1.02,2018-11-19,1.0,1119,2018,11,19,2023-01-24 16:54:24
27544,Au9999,273.98,274.55,273.5,274.42,0.71,2018-11-20,1.0,1120,2018,11,20,2023-01-24 16:54:24
27555,Au9999,274.75,275.04,273.51,274.38,-0.04,2018-11-21,-1.0,1121,2018,11,21,2023-01-24 16:54:24
27567,Au9999,274.75,274.95,273.52,274.65,0.27,2018-11-22,1.0,1122,2018,11,22,2023-01-24 16:54:24
27579,Au9999,274.65,275.35,274.6,274.61,-0.04,2018-11-23,-1.0,1123,2018,11,23,2023-01-24 16:54:24
27591,Au9999,274.4,275.2,274.1,275.0,0.39,2018-11-26,1.0,1126,2018,11,26,2023-01-24 16:54:24
27603,Au9999,275.0,275.01,274.0,274.19,-0.81,2018-11-27,-1.0,1127,2018,11,27,2023-01-24 16:54:24
27615,Au9999,275.2,275.2,272.6,272.9,-1.29,2018-11-28,-1.0,1128,2018,11,28,2023-01-24 16:54:24
27627,Au9999,273.49,275.05,272.8,274.6,1.7,2018-11-29,1.0,1129,2018,11,29,2023-01-24 16:54:24
27638,Au9999,273.91,275.88,273.91,274.65,0.05,2018-11-30,1.0,1130,2018,11,30,2023-01-24 16:54:24
27649,Au9999,276.32,276.32,274.7,274.86,-0.66,2018-11-06,-1.0,1106,2018,11,6,2023-01-24 16:54:24
27661,Au9999,276.52,276.52,274.4,275.22,0.36,2018-11-07,1.0,1107,2018,11,7,2023-01-24 16:54:24
27673,Au9999,276.09,276.09,273.7,273.86,-1.36,2018-11-08,-1.0,1108,2018,11,8,2023-01-24 16:54:24
27684,Au9999,274.3,274.55,273.39,273.48,-0.38,2018-11-09,-1.0,1109,2018,11,9,2023-01-24 16:54:24
27695,Au9999,275.0,275.0,271.11,271.25,-2.23,2018-11-12,-1.0,1112,2018,11,12,2023-01-24 16:54:24
27707,Au9999,272.02,272.02,270.3,270.6,-0.65,2018-11-13,-1.0,1113,2018,11,13,2023-01-24 16:54:24
27719,Au9999,270.6,270.8,269.85,270.13,-0.47,2018-11-14,-1.0,1114,2018,11,14,2023-01-24 16:54:24
27731,Au9999,270.45,272.1,269.66,272.09,1.96,2018-11-15,1.0,1115,2018,11,15,2023-01-24 16:54:24
27743,Au9999,272.09,272.73,270.53,272.69,0.6,2018-11-16,1.0,1116,2018,11,16,2023-01-24 16:54:24
27754,Au9999,274.95,276.69,273.6,276.32,1.62,2018-10-23,1.0,1023,2018,10,23,2023-01-24 16:54:24
27766,Au9999,277.65,277.96,275.9,276.21,-0.11,2018-10-24,-1.0,1024,2018,10,24,2023-01-24 16:54:24
27779,Au9999,276.45,278.0,270.01,276.5,0.29,2018-10-25,1.0,1025,2018,10,25,2023-01-24 16:54:24
27792,Au9999,277.35,277.5,276.36,277.48,0.98,2018-10-26,1.0,1026,2018,10,26,2023-01-24 16:54:24
27804,Au9999,277.5,278.6,276.7,277.2,-0.28,2018-10-29,-1.0,1029,2018,10,29,2023-01-24 16:54:24
27816,Au9999,277.3,277.39,275.8,275.8,-1.4,2018-10-30,-1.0,1030,2018,10,30,2023-01-24 16:54:24
27828,Au9999,275.95,276.94,273.8,273.8,-2.0,2018-10-31,-1.0,1031,2018,10,31,2023-01-24 16:54:24
27840,Au9999,275.02,275.02,273.5,274.85,1.05,2018-11-01,1.0,1101,2018,11,1,2023-01-24 16:54:24
27852,Au9999,275.66,275.9,274.34,274.34,-0.51,2018-11-02,-1.0,1102,2018,11,2,2023-01-24 16:54:24
27865,Au9999,275.5,275.79,273.82,275.52,1.18,2018-11-05,1.0,1105,2018,11,5,2023-01-24 16:54:24
27877,Au9999,267.49,267.49,266.08,266.72,-0.26,2018-10-09,-1.0,1009,2018,10,9,2023-01-24 16:54:24
27888,Au9999,267.3,267.3,266.0,266.46,-0.26,2018-10-10,-1.0,1010,2018,10,10,2023-01-24 16:54:24
27900,Au9999,266.68,268.3,266.3,268.28,1.82,2018-10-11,1.0,1011,2018,10,11,2023-01-24 16:54:24
27912,Au9999,269.45,272.35,268.31,271.35,3.07,2018-10-12,1.0,1012,2018,10,12,2023-01-24 16:54:24
27924,Au9999,272.68,274.8,270.11,274.45,3.1,2018-10-15,1.0,1015,2018,10,15,2023-01-24 16:54:24
27935,Au9999,275.12,275.4,273.51,274.25,-0.2,2018-10-16,-1.0,1016,2018,10,16,2023-01-24 16:54:24
27946,Au9999,275.25,275.25,273.2,273.74,-0.51,2018-10-17,-1.0,1017,2018,10,17,2023-01-24 16:54:24
27957,Au9999,274.76,274.76,273.39,273.65,-0.09,2018-10-18,-1.0,1018,2018,10,18,2023-01-24 16:54:24
27969,Au9999,274.49,275.38,274.06,274.2,0.55,2018-10-19,1.0,1019,2018,10,19,2023-01-24 16:54:24
27980,Au9999,275.0,275.1,274.2,274.7,0.5,2018-10-22,1.0,1022,2018,10,22,2023-01-24 16:54:24
27991,Au9999,268.0,268.0,265.5,265.69,-1.03,2018-09-17,-1.0,917,2018,9,17,2023-01-24 16:54:24
28003,Au9999,266.88,267.0,265.67,265.79,0.1,2018-09-18,1.0,918,2018,9,18,2023-01-24 16:54:24
28015,Au9999,267.48,267.48,265.9,266.69,0.9,2018-09-19,1.0,919,2018,9,19,2023-01-24 16:54:24
28026,Au9999,266.05,266.92,266.05,266.54,-0.15,2018-09-20,-1.0,920,2018,9,20,2023-01-24 16:54:24
28037,Au9999,267.45,267.9,266.37,267.7,1.16,2018-09-21,1.0,921,2018,9,21,2023-01-24 16:54:24
28048,Au9999,267.8,267.8,266.0,266.53,-1.17,2018-09-25,-1.0,925,2018,9,25,2023-01-24 16:54:24
